shot_id,time,summary.ip,summary.line_average_n_e,summary.power_nbi,summary.power_radiated,summary.greenwald_density,summary.neutron_rates_total,equilibrium.q95,equilibrium.whmd,equilibrium.li,equilibrium.beta_normal,equilibrium.beta_pol,equilibrium.beta_tor,equilibrium.q_axis,equilibrium.elongation,equilibrium.triangularity_lower,equilibrium.triangularity_upper,equilibrium.major_radius,equilibrium.minor_radius,equilibrium.vloop_dynamic,equilibrium.vloop_static,magnetics.ip,gas_injection.inboard_total,gas_injection.outboard_total,gas_injection.pressure,gas_injection.total_injected,spectrometer_visible.density_gradient,spectrometer_visible.filter_spectrometer_dalpha_voltage,spectrometer_visible.filter_spectrometer_bes_voltage,derived.net_power,derived.rad_fraction
21333,0.0,-17850.1640625,0.0,33.94695281982422,19947.376953125,,0.0,,,,,,,,,,,,,,,-17850.1640625,0.0,1.0500619912774813e+22,1.3623372380121334e+18,8.14703283653648e+19,0.0,,,-19913.430000305176,0.998251106678867
21333,0.005,170312.32812500012,4.2559747653883704e+18,138.4072723388664,82272.88281250012,,2422205440.0,,,,,,,,,,,,,,,170312.32812500006,0.0,1.198687084020186e+22,1.7992020699077668e+18,1.3922452517113592e+20,0.0,,,-82134.47554016125,0.9983084164728907
21333,0.01,185486.421875,6.405799823399719e+18,116.6178970336915,111034.58593749997,3.839969593216991e+19,0.0,16.27179908752441,,0.508983075618744,,0.07253003865480417,0.08805452287197106,12.111170768737786,1.5869877338409422,0.14071439206600192,0.2152821123600006,,0.4065096974372864,3.1152148246765137,3.0433878898620605,185486.4218750001,0.0,1.0691334972094978e+22,2.0120385214260183e+18,1.9673090085209978e+20,0.0,,,-110917.96804046628,0.9989418302743795
21333,0.015,194326.96875,6.234384311361995e+18,-15.476216316223145,65231.80078125,3.847306414406815e+19,0.0,13.692821502685547,,0.6338526606559753,,0.018454141914844513,0.026741357520222664,5.627471446990967,1.4598984718322754,0.1552087515592575,0.2285808026790619,,0.4131341278553009,2.934225559234619,3.083812952041626,194326.96875,0.0,8.177152629369358e+21,1.8740970911401247e+18,2.4420290471956106e+20,1.561054239494043e+20,,,-65247.27699756622,0.99998467028875
21333,0.02,205810.35937500003,7.085171565528082e+18,14.00651550292938,67866.07812499991,4.108930808189603e+19,0.0,13.768070220947267,,0.5587643980979918,,0.01810079999268055,0.027234058827161792,7.900414943695071,1.5111796855926514,0.14289572834968575,0.21724684536457053,,0.4076939523220063,2.8592658042907715,3.0797417163848877,205810.359375,0.0,5.312673552227427e+21,1.5431204516795517e+18,2.7793725846586805e+20,9.529337095757863e+19,,,-67852.07160949698,0.9997789293500184
21333,0.025,224418.20312500003,7.408683620547682e+18,109.0648727416989,50466.64453124998,4.014615140563629e+19,0.0,14.3242769241333,,0.5256989002227783,,0.0175713524222374,0.028389146551489844,9.109050750732422,1.551242709159851,0.1812957972288132,0.1812957972288132,,0.42670851945877075,2.7550804615020748,3.0573506355285645,224418.20312500006,3.3108708760260654e+20,3.2060118066833937e+21,1.238983303369851e+18,2.993554634999679e+20,1.587528016584843e+20,,,-50357.57965850828,0.9978238032082607
21333,0.03,251599.828125,6.832924356662788e+18,153.4734344482422,54654.3828125,4.151418136510123e+19,0.0,14.200675964355469,,0.5034289956092834,,0.020437614992260933,0.03841547295451164,9.317169189453125,1.5941436290740967,0.21004857122898102,0.21004857122898102,,0.4422628879547119,2.471088409423828,3.0234827995300293,251599.828125,1.1653428545915999e+21,1.934715437670927e+21,9.744990798432174e+17,3.1552218989357695e+20,4.399168540729913e+20,,,-54500.90937805176,0.9971815971902015
21333,0.035,281898.28125,7.117350972338209e+18,41.375179290771484,62291.26171875,4.151418136510123e+19,0.0,14.200675964355469,,0.5034289956092834,,0.020437614992260933,0.03841547295451164,9.317169189453125,1.5941436290740967,0.21004857122898102,0.21004857122898102,,0.4422628879547119,2.471088409423828,3.0234827995300293,281898.28125,2.303243587803771e+21,1.1675322373291995e+21,7.574411221495972e+17,3.316920476963019e+20,2.714259330139926e+20,,,-62249.88653945923,0.9993201876001543
21333,0.04,309843.53125,7.738490379636308e+18,-27.4858226776119,62777.07421874999,4.460030819412894e+19,0.0,13.531611442565918,,0.5137860178947449,,0.023757666349411007,0.060957796871662105,7.8271360397338885,1.6537654399871826,0.19490742683410647,0.19490742683410647,,0.47121125459671015,2.1348872184753422,2.942505121231079,309843.53125,3.62438467159206e+21,7.045644474353282e+20,6.260575915286204e+17,3.510362043645091e+20,1.9447649739487995e+20,,,-62804.560041427605,0.9999840708716786
21333,0.045,341186.12500000006,6.809743353014394e+18,37.07807159423732,62730.76171875002,4.558643378480218e+19,0.0,13.084101676940916,,0.5233923196792604,,0.028982359915971766,0.08647384494543083,6.880670070648191,1.67000412940979,0.22209103405475622,0.22209103405475622,,0.4877536296844483,2.1067397594451904,2.907604217529297,341186.125,5.056103481456105e+21,4.251799150079585e+20,5.489803489527722e+17,3.7546816197424965e+20,2.325144627976046e+20,,,-62693.68364715578,0.999393360276828
21333,0.05,367811.62500000006,6.805105063212612e+18,150.5572204589834,81717.89843750004,4.677460563219553e+19,0.0,12.630805015563963,,0.5449519753456116,,0.03245376423001291,0.11233989149332056,5.875285625457762,1.6829097270965576,0.24565771222114552,0.24565771222114569,,0.502795934677124,2.04341459274292,2.878467559814453,367811.62500000006,6.554551845523949e+21,2.5658108347976096e+20,5.5722610204554035e+17,4.061426364331076e+20,1.7749993230890225e+20,,,-81567.34121704106,0.9981487940863786
21333,0.055,401515.12500000006,7.429681543859141e+18,123.04821777343653,76366.4765625,4.874444228600739e+19,0.0,12.239306449890135,,0.5561627745628357,,0.036673896014690406,0.1456886976957322,5.250135421752929,1.7055636644363403,0.20184920728206637,0.2608638703823089,,0.5136436820030212,1.9964475631713867,2.843979835510254,401515.12500000006,8.093267456810048e+21,1.5483760787774138e+20,6.418280929642414e+17,4.437565949677897e+20,1.1406519224110993e+20,,,-76243.42834472656,0.9983782538016339
21333,0.06,431423.78125,8.860935620944462e+18,-26.18291664123535,94809.78125,4.974579831174857e+19,0.0,11.594696998596191,,0.5768129825592041,,0.04213516414165497,0.19639238715171814,4.422552585601807,1.7080858945846558,0.2276628017425537,0.2276628017425537,,0.5307533144950867,1.934485673904419,2.8423383235931396,431423.78125,9.656277173336044e+21,9.34390401992879e+19,7.803491033169265e+17,4.887306315622462e+20,1.761498023987375e+20,,,-94835.96416664124,0.999989452676301
