shot_id,time,summary.ip,summary.line_average_n_e,summary.power_nbi,summary.power_radiated,summary.greenwald_density,summary.neutron_rates_total,equilibrium.q95,equilibrium.li,equilibrium.q_axis,equilibrium.beta_pol,equilibrium.beta_tor,equilibrium.elongation,equilibrium.minor_radius,equilibrium.triangularity_lower,equilibrium.triangularity_upper,equilibrium.vloop_dynamic,equilibrium.vloop_static,magnetics.ip,gas_injection.inboard_total,gas_injection.outboard_total,gas_injection.pressure,gas_injection.total_injected,spectrometer_visible.density_gradient,derived.f_greenwald,derived.rad_fraction,derived.net_power_mw
30257,0.0,-17485.568359375,0.0,534.4442138671875,22002.857421875,,-764806336.0,,,,,,,,,,,,-17485.568359375,0.0,8.762966795148876e+21,8.970446016998277e+17,5.268309524684053e+19,1.1418187736285184e+18,,0.9762429209387251,-0.02146841320800781
30257,0.005,185522.953125,4.643983072981688e+18,486.46087646484403,155200.4843750003,,-764806336.0,,,,,,,,,,,,185522.9531249999,0.0,1.103025448795265e+22,1.2245210146128522e+18,1.0379782951563513e+20,1.2957576857816924e+18,,0.9968689876683933,-0.15471402349853544
30257,0.01,168780.65625,7.803190041861163e+18,401.8443908691411,153861.85937499994,3.3237794503994114e+19,-764806336.0,10.306612968444819,1.957402586936958,0.8368284106254572,-0.3485753238201179,-0.49164402484894415,1.2750333547592163,0.42125797271728516,0.17015093564987183,0.17015093564987183,3.7093319892883296,3.136134624481201,168780.65625000003,0.0,1.0181823605952137e+22,1.4760318255654502e+18,1.578221046479905e+20,6.711359162512153e+19,0.23476858673410086,0.9973886159242198,-0.1534600149841308
30257,0.015,168511.375,8.387109881047417e+18,523.8842163085938,81424.0390625,3.3702456913985274e+19,-764806336.0,5.096880912780762,9.039803504943848,0.25463902950286865,-3.99398136138916,-6.424496650695801,1.1764672994613647,0.4215784966945648,0.17297980189323425,0.17297980189323425,3.1426408290863037,3.042855739593506,168511.375,0.0,7.56638570690444e+21,1.50622840059383e+18,2.0266390077995116e+20,3.386117141745474e+19,0.2488575210541127,0.9935949833712541,-0.08090015484619141
30257,0.02,178724.34375000006,9.62896868220181e+18,538.7514038085932,74613.30468749999,3.6836243174030574e+19,-764806336.0,9.571607589721683,1.8688582181930524,0.8377932906150842,-0.29781028628349226,-0.4682321548461902,1.2629280090332033,0.40741655230522156,0.2186340093612671,0.14423227310180664,2.568791151046752,2.9388558864593506,178724.34375,0.0,4.629605559869725e+21,1.4017359007312776e+18,2.3272998466883466e+20,2.3558417611705287e+19,0.261399313624637,0.9928179713257062,-0.07407455328369139
30257,0.025,195850.81250000003,1.0080998803101448e+19,461.75866699218784,66183.46093749997,3.858871517512414e+19,-764806336.0,11.567312240600586,1.024437427520752,2.014442205429077,0.07547751814126971,0.12161725014448174,1.3505535125732422,0.4094555675983429,0.2225250750780105,0.148493841290474,2.158058643341064,2.8504838943481445,195850.81250000003,0.0,2.7938038067146365e+21,1.2540977399610737e+18,2.509044368869488e+20,1.958875402492235e+19,0.2612421470202271,0.9930564903795234,-0.06572170227050779
30257,0.03,213488.484375,8.816112929926545e+18,477.7713317871094,79923.890625,3.932168481057171e+19,-764806336.0,11.408313751220703,0.9681755900382996,2.078766107559204,0.09788443148136139,0.18538591265678406,1.3789288997650146,0.4280424416065216,0.18546877801418304,0.18546877801418304,1.8784505128860474,2.772141695022583,213488.484375,0.0,2.7849086345006264e+21,1.0815467760092447e+18,2.6369012104468156e+20,4.920860331869628e+19,0.22420486233988418,0.9940453298418848,-0.0794461192932129
30257,0.035,238486.1875,9.341564039282557e+18,542.4126586914062,79406.328125,4.017746549679535e+19,-764806336.0,11.408313751220703,0.9681755900382996,2.078766107559204,0.09788443148136139,0.18538591265678406,1.3789288997650146,0.4280424416065216,0.18546877801418304,0.18546877801418304,1.8587185144424438,2.7278687953948975,238486.1875,0.0,4.860130469571002e+21,9.57877144090837e+17,2.822291537263801e+20,4.293924079367566e+19,0.23250754928848516,0.9932030716627132,-0.0788639154663086
30257,0.04,257149.046875,1.0073391282148866e+19,612.9074707031241,103105.23437499999,4.144999627431817e+19,-764806336.0,10.459382057189943,0.9714396595954895,1.8021328449249272,0.11529551446437833,0.30529391765594466,1.4013038873672485,0.460955262184143,0.24362736940383903,0.17786718904972076,2.0651566982269283,2.7243001461029053,257149.04687499997,0.0,7.978293373073027e+21,9.229558988784271e+17,3.140475776749617e+20,3.17061176318975e+19,0.2430251432468812,0.9940810591007743,-0.10249232690429685
30257,0.045,283574.87500000006,1.054318181437198e+19,456.45968627929733,112133.70312500006,4.144999627431825e+19,-764806336.0,10.604711532592772,0.8115007281303407,2.499314785003661,0.18153013288974762,0.5250509381294253,1.4686583280563354,0.45001056790351873,0.22523163259029394,0.22523163259029394,2.065156698226929,2.7243001461029053,283574.87499999994,0.0,1.1481449868420538e+22,9.768898304388625e+17,3.6258617819010944e+20,1.892544724718741e+19,0.2543590533662934,0.9959369840859884,-0.11167724343872076
30257,0.05,303431.7500000001,1.1776726108597123e+19,438.61819458007903,120014.23437500006,4.781860511690837e+19,-764806336.0,10.032690048217772,0.8395978212356567,2.1751523017883296,0.1767784804105759,0.5909937620162967,1.4671990871429443,0.4621368944644928,0.24545134603977206,0.2454513460397719,2.2206175327301025,2.7246153354644775,303431.75000000006,0.0,1.5094960317237383e+22,1.1058404854249554e+18,4.2910772238609285e+20,1.7868371270685426e+19,0.24627916435046623,0.9963503185228041,-0.11957561618041998
30257,0.055,327302.03125000006,1.1985229797107173e+19,433.9289550781254,130893.99218750003,4.995958735265333e+19,-764806336.0,9.603020668029785,0.8347715139389037,2.0676343441009526,0.18485607206821444,0.7034857273101809,1.4767473936080933,0.469057559967041,0.2565842568874359,0.19195999205112466,2.1413874626159664,2.741978168487549,327302.03125000006,0.0,1.8260614804709956e+22,1.2391924854570353e+18,5.12780381337986e+20,1.5021492674303623e+19,0.23989849460737475,0.9966882469505255,-0.1304600632324219
30257,0.06,350110.90625,1.340326884393825e+19,439.3368225097656,145364.859375,5.394112126696974e+19,-764806336.0,9.399200439453125,0.786890983581543,2.2609782218933105,0.2000291347503662,0.8393868803977966,1.5141385793685913,0.46587586402893066,0.25150707364082336,0.25150707364082336,1.959183692932129,2.7487692832946777,350110.90625,0.0,2.0379430076798395e+22,1.364201872293888e+18,6.098288367362858e+20,1.6531129835821466e+19,0.24847961127099516,0.9969799648161148,-0.14492552255249022
30257,0.065,375089.0,1.3678367752719434e+19,531.3771362304688,134608.59375,5.4947557036431245e+19,-764806336.0,9.173284530639648,0.7867631912231445,2.1726315021514893,0.18737027049064636,0.8666235208511353,1.526840329170227,0.4756411612033844,0.20314452052116394,0.20314452052116394,1.8828210830688477,2.7724287509918213,375089.0,0.0,2.1661985444879288e+22,1.4725151750629622e+18,7.151967424681062e+20,4.167483320805884e+19,0.24893495708372299,0.996060579314036,-0.13407721661376953
30257,0.07,398363.6875,1.3912464773389222e+19,453.46148681640625,162972.5,5.4947557036431245e+19,-764806336.0,9.173284530639648,0.7867631912231445,2.1726315021514893,0.18737027049064636,0.8666235208511353,1.526840329170227,0.4756411612033844,0.20314452052116394,0.20314452052116394,1.8828210830688477,2.7724287509918213,398363.6875,0.0,2.240580671473524e+22,1.5526485445679514e+18,8.21106628267583e+20,3.819950125303097e+19,0.253195328850835,0.9972191767950537,-0.16251903851318358
30257,0.075,418958.53124999994,1.4904560712201273e+19,395.28530883789006,177330.81249999997,5.707518680296846e+19,118488203264.0,8.696813583374025,0.801579475402832,1.9491455554962165,0.1818620711565018,1.0091085433959956,1.5426387786865234,0.4925830960273742,0.2305516004562377,0.2305516004562377,1.8556170463562012,2.80424165725708,418958.53124999994,0.0,2.289371093576586e+22,1.6057469847302308e+18,9.390152293742802e+20,3.838092506966052e+19,0.2611390614218032,0.997770259494902,-0.17693552719116207
30257,0.08,435504.62500000006,1.5192942820957622e+19,365.62020874023534,177651.40625,5.761461600364842e+19,52632485888.0,8.518731117248535,0.8123014569282532,1.8485773801803589,0.17331638932228088,1.0383508205413818,1.5505563020706177,0.5017537474632263,0.24456435441970825,0.24456435441970825,1.8121507167816158,2.859439849853516,435504.62499999994,0.0,2.3170675557449704e+22,1.6458819079231242e+18,1.054230959378788e+21,4.8360484029494985e+19,0.26369945466607875,0.9979405444716285,-0.17728578604125977
30257,0.085,446837.125,1.5678309034899804e+19,371.83306884765636,177339.43749999994,5.715502893933108e+19,18625185792.0,8.518731117248537,0.8123014569282532,1.848577380180359,0.17331638932228083,1.0383508205413814,1.550556302070618,0.5017537474632263,0.24456435441970834,0.24456435441970834,1.663210988044738,2.953089714050293,446837.12500000006,0.0,2.3334496245695124e+22,1.6726339878995889e+18,1.1658604167050279e+21,6.357516969289187e+19,0.27431197789335415,0.9979020409358665,-0.17696760443115228
30257,0.09,457409.0625,1.5483838413295059e+19,338.5947570800781,176070.328125,5.550689619366694e+19,4079782656.0,8.967912673950195,0.7938212156295776,1.9189704656600952,0.14851610362529755,0.9006882905960083,1.5931122303009033,0.5196914672851562,0.270639032125473,0.270639032125473,1.4196006059646606,3.025329828262329,457409.0625,0.0,2.344178549961797e+22,1.6901204833887846e+18,1.2874984908843972e+21,5.276098904859869e+19,0.27895341795496914,0.998074967940964,-0.17573173336791992
30257,0.095,474756.625,1.5595279414328295e+19,1933399.25,168140.234375,5.459353188447342e+19,-14131773440.0,9.166807174682617,0.7945353388786316,1.9110870361328125,0.1691209375858307,1.0600446462631226,1.616036057472229,0.5323367714881897,0.28796446323394775,0.28796446323394775,1.2933237552642822,3.0203068256378174,474756.625,0.0,2.3509400292623498e+22,1.717596729211093e+18,1.4048910076212968e+21,4.868410988396806e+19,0.2856616686264192,0.08000808722226689,1.765259015625
30257,0.1,492630.84375,1.6003301582326202e+19,1829944.0,183620.1875,5.386542209042062e+19,11514531545088.0,9.571908950805664,0.7844816446304321,1.994758129119873,0.23438535630702972,1.5389307737350464,1.657623291015625,0.548663318157196,0.3091524839401245,0.3091524839401245,1.283384084701538,2.929417610168457,492630.84375,0.0,2.349190831167079e+22,1.7314571727908372e+18,1.5225148967890526e+21,5.933497346911791e+19,0.29709785909525466,0.09119157832082851,1.6463238125
30257,0.105,525539.2499999999,1.6546350375284767e+19,1892752.249999999,191423.04687499988,5.554806630705736e+19,18161298571263.99,9.687773704528809,0.7655035853385925,2.0676982402801514,0.29329296946525557,2.0968370437622053,1.70259952545166,0.5577563643455505,0.3204153478145599,0.3204153478145599,1.3907959461212156,2.7432727813720708,525539.2499999999,0.0,2.1895370984768907e+22,1.71915308792021e+18,1.6368004927330187e+21,5.3577508373617705e+19,0.2978744621607568,0.09184589958249617,1.7013292031249991
30257,0.11,544175.9375000001,1.6085806735851262e+19,2141588.7500000005,206710.48437500003,5.699259148948996e+19,23216374415360.016,9.774460792541504,0.7511106729507446,2.1277782917022705,0.3278514742851258,2.478219985961915,1.7346345186233523,0.5625627040863037,0.32619887590408325,0.32619887590408325,1.51926600933075,2.5668473243713374,544175.9375,0.0,1.894127534159189e+22,1.6662779860573225e+18,1.7392782134039743e+21,8.249656853826581e+19,0.2822438200378668,0.08802557754290562,1.9348782656250005
30257,0.115,572201.875,1.6404080167720325e+19,2094083.4999999998,200694.40625000003,5.851781202930827e+19,27642044612607.98,9.81731128692627,0.7498873472213745,2.1347854137420654,0.348862498998642,2.7943501472473153,1.7776774168014526,0.5681902766227722,0.3328724205493927,0.3328724205493927,1.658779859542847,2.451950311660766,572201.8750000001,0.0,1.536063779235513e+22,1.5775523454981235e+18,1.8251420143120726e+21,1.2114297728752262e+20,0.2803262732978541,0.08745696838305161,1.8933890937499998
30257,0.12,590215.75,1.6673501198455669e+19,1937352.625,210092.015625,6.026808500714629e+19,30802398150656.0,9.69342041015625,0.7513859272003174,2.0925986766815186,0.35896000266075134,3.0425684452056885,1.7980828285217285,0.5705119967460632,0.3355873227119446,0.3355873227119446,1.7406760454177856,2.354588031768799,590215.75,0.0,1.1606964064135487e+22,1.466319564479398e+18,1.8926125513920353e+21,1.4514196481043123e+20,0.27665556648230333,0.09783344996050941,1.727260609375
30257,0.125,617829.25,1.6729322304286228e+19,1907557.25,199466.1875,6.309929666234391e+19,24638633541632.0,9.826923370361328,0.7384262681007385,2.1708099842071533,0.36482688784599304,3.2084312438964844,1.8694050312042236,0.5694609880447388,0.33434993028640747,0.33434993028640747,1.7490146160125732,2.269303798675537,617829.25,0.0,7.927891900793283e+21,1.370589897412313e+18,1.9412571976046593e+21,1.5798947670601708e+20,0.26512692199737103,0.09466723971017066,1.7080910625
30257,0.13,629983.1875,1.6823885801833103e+19,2102673.25,180004.453125,6.3422522294584476e+19,35016226635776.0,10.348730087280273,0.8046861886978149,2.010969877243042,0.3793255388736725,3.2702724933624268,1.9671376943588257,0.5738363862037659,0.33942538499832153,0.40466946363449097,1.6976388692855835,2.1320953369140625,629983.1875,0.0,4.883205788161741e+21,1.295656530711937e+18,1.9728797853381946e+21,1.0087047216565846e+20,0.26526674110641074,0.07885667522046484,1.922668796875
30257,0.135,658292.625,1.7110689011891962e+19,2078218.5,173463.359375,6.3422522294584476e+19,34258911494144.0,9.618603706359863,0.7642544507980347,2.1583151817321777,0.3773564100265503,3.4345245361328125,1.9890601634979248,0.5720133781433105,0.3484175503253937,0.40150776505470276,1.6976388692855835,2.1320953369140625,658292.625,0.0,2.9468425959771503e+21,1.2462762265579356e+18,1.992050060839539e+21,1.3867030973808588e+20,0.2697888446065951,0.07703720737259964,1.904755140625
30257,0.14,669417.7500000001,1.746987966947707e+19,1916172.6250000016,195609.64062499983,6.5520746722148516e+19,36901805359104.02,9.618603706359858,0.7642544507980347,2.1583151817321773,0.3773564100265502,3.434524536132814,1.9890601634979248,0.5720133781433105,0.3484175503253938,0.4015077650547028,1.6558907032012942,2.0259757041931152,669417.75,0.0,1.7783155557115112e+21,1.2205504032470467e+18,2.0036185416448585e+21,1.67942080038785e+20,0.26663126633096784,0.09262770654975684,1.7205629843750019
30257,0.145,684315.625,1.7179202879953568e+19,1896269.5,210800.203125,6.7150500031442715e+19,37717438103552.0,8.766813278198242,0.7627612352371216,2.03873872756958,0.3616478145122528,3.657050132751465,1.9729589223861694,0.5753881335258484,0.3697671592235565,0.41377052664756775,1.6768693923950195,2.0381112098693848,684315.625,0.0,1.07315100362585e+21,1.2136210060908956e+18,2.0105996840172362e+21,1.396127495327643e+20,0.25583134707723004,0.10004420013640827,1.685469296875
30257,0.15,696578.5625,1.7120287748402446e+19,2111222.25,216920.4375,6.7150500031442715e+19,42965275770880.0,8.393332481384277,0.7633774280548096,1.987971544265747,0.36137375235557556,3.8302056789398193,1.9652318954467773,0.5775067210197449,0.32564494013786316,0.4183366596698761,1.6768693923950195,2.0381112098693848,696578.5625,0.0,6.608252063793273e+20,1.2133810376781332e+18,2.0146821970794476e+21,1.2533396376888384e+20,0.2549539875412097,0.09317313130828829,1.8943018125
30257,0.155,714898.4375,1.7400667611531837e+19,2073592.0,210997.984375,6.783063593415239e+19,45548862177280.0,8.393332481384277,0.7633774280548096,1.987971544265747,0.36137375235557556,3.8302056789398193,1.9652318954467773,0.5775067210197449,0.32564494013786316,0.4183366596698761,1.7551414966583252,2.1531076431274414,714898.4375,0.0,3.987846694356585e+20,1.2234197162786816e+18,2.0172764112023013e+21,1.0145472625637956e+20,0.25653109943453567,0.09235700649178703,1.862594015625
30257,0.16,731980.375,1.7360702562885435e+19,1921980.0,214256.34375,7.0222962129960436e+19,46911146950656.0,7.70302677154541,0.7776861786842346,1.8234121799468994,0.36968114972114563,4.416881084442139,1.9547377824783325,0.5821373462677002,0.3417576551437378,0.42920902371406555,2.038008689880371,2.3169867992401123,731980.375,0.0,2.3583943873655734e+20,1.2353355361057505e+18,2.0188894035563417e+21,1.1667493146814788e+20,0.24722258982405612,0.10029613253267519,1.70772365625
30257,0.165,748445.125,1.7782191549300343e+19,1888158.875,216559.296875,7.0222962129960436e+19,46792209072128.0,7.441823482513428,0.7783762812614441,1.7814463376998901,0.36405858397483826,4.552252769470215,1.9549983739852905,0.5825172066688538,0.34652307629585266,0.4324508011341095,2.038008689880371,2.3169867992401123,748445.125,0.0,1.4232080269151148e+20,1.2555523938446213e+18,2.019815174754743e+21,1.2268923368380354e+20,0.25322474316009547,0.10289225269045135,1.671599578125
30257,0.17,766271.0625,1.8189418770391368e+19,2106306.5,214268.65625,7.152519731361926e+19,56361555591168.0,7.441823482513428,0.7783762812614441,1.7814463376998901,0.36405858397483826,4.552252769470215,1.9549983739852905,0.5825172066688538,0.34652307629585266,0.4324508011341095,2.1592023372650146,2.3587265014648438,766271.0625,0.0,8.588558003442024e+19,1.2848079243585782e+18,2.020373621108537e+21,9.802224446850938e+19,0.25430784469752005,0.09233424883424357,1.89203784375
30257,0.17500000000000002,780695.25,1.8267463205242536e+19,2072075.875,214641.46875,7.442917904638961e+19,59335510065152.0,7.022616863250732,0.794395923614502,1.6595090627670288,0.37557506561279297,5.156946659088135,1.9499555826187134,0.583430826663971,0.3516305685043335,0.4411800801753998,2.095858335494995,2.3322110176086426,780695.25,0.0,5.288665882960698e+19,1.3098384440038523e+18,2.0207002728190097e+21,1.174022979923403e+20,0.2454341622370568,0.09386441025264548,1.85743440625
30257,0.18,796349.7499999999,1.872223330911859e+19,1912465.7500000007,216211.51562500017,7.442917904638961e+19,65885540712447.69,6.818373680114747,0.8027687072753906,1.6112849712371828,0.3802102506160736,5.451587200164793,1.9465675354003906,0.5834091901779175,0.35422420501708984,0.44438499212265015,2.095858335494995,2.3322110176086426,796349.75,0.0,3.191523374838422e+19,1.3334599394981315e+18,2.0209081420893106e+21,1.1154170750224774e+20,0.25154426730206914,0.10157078179285978,1.6962542343750004
30257,0.185,810663.1874999999,1.889212764681928e+19,1881763.9999999986,228214.89062500012,7.591849833253778e+19,63033997000704.08,6.818373680114746,0.8027687072753906,1.6112849712371826,0.3802102506160736,5.451587200164795,1.9465675354003906,0.5834091901779175,0.35422420501708984,0.44438499212265015,2.059055805206299,2.302497386932373,810663.1874999999,0.0,1.9259718573240615e+19,1.3563782973064476e+18,2.0210333984539468e+21,1.1131678260757686e+20,0.24884748858003075,0.10815974675351073,1.6535491093749985
30257,0.19,825167.6250000001,1.9542895593951072e+19,2100291.5000000005,220637.37499999983,7.767236891242188e+19,76088080334848.05,6.397922992706298,0.8290616273880005,1.4432289600372312,0.38716971874237066,6.116136550903322,1.9237380027770996,0.5887570977210999,0.36108168959617615,0.4507211446762085,2.233631134033203,2.249419689178467,825167.625,0.0,1.1390110332480518e+19,1.378023558088753e+18,2.0211113670224957e+21,1.0569246397215382e+20,0.2516067923200118,0.09506421429471228,1.8796541250000007
30257,0.195,839535.0,2.003007600207908e+19,2074693.8749999993,225467.68750000003,7.767236891242193e+19,78181264523264.0,6.281683921813964,0.8324819803237916,1.4139091968536373,0.3964522480964661,6.5055255889892605,1.9224040508270264,0.5876508355140686,0.35990869998931885,0.45374003052711487,2.2336311340332036,2.2494196891784664,839535.0,0.0,6.873529870832447e+18,1.4027547356933655e+18,2.0211559808063043e+21,1.1131646594822806e+20,0.2578790409323505,0.09802250118137033,1.8492261874999993
30257,0.2,856526.5625000001,2.0345413737901986e+19,1919393.2500000012,236343.71874999994,7.92964795280424e+19,80013521059840.1,6.110308170318603,0.8435767889022828,1.3494988679885862,0.404237449169159,6.955578327178957,1.9135953187942505,0.5895649790763855,0.36103454232215876,0.45659247040748596,2.34590744972229,2.1936385631561266,856526.5625,0.0,4.147932904552399e+18,1.4371418244131062e+18,2.0211828616665802e+21,1.355954067237545e+20,0.2565739848602867,0.10963471543206303,1.6830495312500011
30257,0.20500000000000002,870847.7500000001,2.1446356929817346e+19,1877931.6250000005,238480.93750000006,8.32291511456204e+19,78215724924928.22,5.9945068359375,0.8543769717216493,1.3099570274353025,0.4103899896144867,7.351194381713867,1.9135692119598389,0.5864273905754089,0.35239145159721375,0.4548465609550476,2.31911277770996,1.9450591802597037,870847.7500000001,1.1134706975488582e+19,2.5542155391026836e+18,1.4766395806177034e+18,2.0212079129395074e+21,1.4889607573965845e+20,0.25767842918755846,0.11268163355478403,1.6394506875000006
30257,0.21,871107.5,2.1777846491452277e+19,2080104.125,252008.34375,8.35823318726481e+19,88296575205376.0,5.919052600860596,0.8646019101142883,1.2520838975906372,0.4077968895435333,7.336173057556152,1.9022996425628662,0.5850069522857666,0.3487512469291687,0.45226767659187317,2.128650426864624,1.7782747745513916,871107.5,9.83034291741503e+19,1.5413788252611543e+18,1.5256875573822095e+18,2.021456455343943e+21,1.4381178443924085e+20,0.260555622265176,0.10806006960076221,1.82809578125
30257,0.215,875125.4375,2.221520143065599e+19,2066799.375,253881.421875,8.35823318726481e+19,101876397768704.0,5.807823181152344,0.8974885940551758,1.1705981492996216,0.4137991964817047,7.588149547576904,1.8826149702072144,0.5867828726768494,0.34842583537101746,0.4523893892765045,2.128650426864624,1.7782747745513916,875125.4375,2.6757326186245154e+20,9.301678018034401e+17,1.5792626358351299e+18,2.0223443681579767e+21,1.6029609377141673e+20,0.2657882465459881,0.10939949725846664,1.812917953125
30257,0.22,877852.375,2.280555121384148e+19,1915005.75,258741.796875,8.35602712713484e+19,95163565211648.0,5.694220542907715,0.9240450263023376,1.1149650812149048,0.41470712423324585,7.738383769989014,1.8694798946380615,0.5874773263931274,0.34919607639312744,0.4515202045440674,1.7863705158233643,1.5246906280517578,877852.375,5.253564721911856e+20,5.5009700608999424e+17,1.6337632282007306e+18,2.024374365690014e+21,1.4217462921766843e+20,0.2729233745518149,0.11903023339427621,1.656263953125
