shot_id,time,summary.ip,summary.line_average_n_e,summary.power_nbi,summary.power_radiated,summary.greenwald_density,summary.neutron_rates_total,equilibrium.q95,equilibrium.whmd,equilibrium.li,equilibrium.beta_normal,equilibrium.beta_pol,equilibrium.beta_tor,equilibrium.q_axis,equilibrium.elongation,equilibrium.triangularity_lower,equilibrium.triangularity_upper,equilibrium.major_radius,equilibrium.minor_radius,equilibrium.vloop_dynamic,equilibrium.vloop_static,magnetics.ip,gas_injection.inboard_total,gas_injection.outboard_total,gas_injection.pressure,gas_injection.total_injected,spectrometer_visible.density_gradient,spectrometer_visible.filter_spectrometer_dalpha_voltage,spectrometer_visible.filter_spectrometer_bes_voltage,derived.net_power,derived.rad_fraction
29420,0.0,-7813.11376953125,0.0,4.2651801109313965,26745.021484375,,0.0,,,,,,,,,,,,,,,-7813.11376953125,0.0,1.0663251650718602e+22,1.1015873682902876e+18,6.9644636605936304e+19,2.0389288649896755e+18,,,-26740.75630426407,0.9998031729462578
29420,0.005,161275.07812499997,7.948941852994972e+18,979.3312988281157,182356.56250000012,,2422205440.0,,,,,,,,,,,,,,,161275.07812499997,0.0,1.231440525620154e+22,1.4952732790515295e+18,1.2877323614056695e+20,1.1167738228931297e+18,,,-181377.231201172,0.9946528422156873
29420,0.01,138594.84375,1.1656011826495226e+19,627.5270996093755,119285.99218749994,4.657335981994043e+19,0.0,11.559318542480467,,0.9788863658905029,,0.06777513027191163,0.06371322274208072,2.678339004516601,1.3434091806411743,0.1643920540809631,0.1643920540809631,,0.30938172340393066,2.6630299091339102,2.8890690803527828,138594.84375,0.0,1.0843605053196095e+22,1.7819486708836598e+18,1.8758336872928248e+20,6.566359087478263e+19,,,-118658.46508789057,0.9947585404724468
29420,0.015,149453.15625,1.2415388432707092e+19,-136.90911865234375,77622.265625,5.1630334853477564e+19,0.0,10.316587448120117,,1.019254446029663,,0.08615594357252121,0.09324409812688828,2.2980258464813232,1.3194365501403809,0.14259110391139984,0.14259110391139984,,0.3005758821964264,1.7378346920013428,2.644160270690918,149453.15625,0.0,7.728021586380627e+21,1.8153666775424696e+18,2.3450542326880928e+20,6.0041400893870965e+19,,,-77759.17474365234,0.9999871172644961
29420,0.02,154846.32812500006,1.2725978477321255e+19,631.1602783203055,64626.652343749956,4.834449273238061e+19,0.0,11.005163192749025,,0.9555920362472533,,0.1321775317192078,0.1505266129970551,2.652340888977051,1.340274691581726,0.19583857059478757,0.10125343501567857,,0.3204784989356995,1.318605184555054,2.5440824031829834,154846.32812499997,0.0,4.682750850222464e+21,1.6832306686512335e+18,2.6495714546797242e+20,9.476132167894434e+19,,,-63995.49206542965,0.9903130281885253
29420,0.025,173217.9375,1.1641114543450487e+19,814.8132324218726,69026.03906249996,4.409146740693375e+19,0.0,11.708149909973145,,0.9285560846328735,,0.13909955322742465,0.17445695400238045,2.7057623863220215,1.3663278818130493,0.1813608258962631,0.1813608258962631,,0.3519581854343415,1.3780609369277954,2.561203718185425,173217.93750000003,0.0,2.825874784086072e+21,1.5050449137654825e+18,2.8334020582820125e+20,2.965743280023457e+19,,,-68211.22583007808,0.9883191352231476
29420,0.03,190910.984375,1.0727025656094261e+19,-8.719427108764648,77632.84375,4.355503327592789e+19,0.0,11.562058448791504,,0.9115377068519592,,0.1573646068572998,0.24082280695438385,2.5979857444763184,1.3865548372268677,0.15948590636253357,0.15948590636253357,,0.3787461221218109,1.3499975204467773,2.5594606399536133,190910.984375,0.0,2.993181258443072e+21,1.3677108262149816e+18,2.9658944408820436e+20,1.906814626428669e+19,,,-77641.56317710876,0.999987119019854
29420,0.035,215995.15625,1.1004347777386807e+19,370.3199157714844,83220.15625,4.492844204627591e+19,0.0,11.562058448791504,,0.9115377068519592,,0.1573646068572998,0.24082280695438385,2.5979857444763184,1.3865548372268677,0.15948590636253357,0.15948590636253357,,0.3787461221218109,1.6450575590133667,2.655531406402588,215995.15625,0.0,5.630385054489852e+21,1.3864580492243763e+18,3.17361206653916e+20,3.0967184245380874e+19,,,-82849.83633422852,0.9955579213000724
29420,0.04,233249.53124999997,1.3450425798141934e+19,954.2214965820258,96198.28125,4.953977182293587e+19,0.0,11.487791061401367,,0.7284133434295657,,0.2404705286026,0.4808942675590512,3.8774845600128156,1.4828466176986692,0.1844130307435989,0.1844130307435989,,0.39032188057899475,1.6638381481170654,2.75112247467041,233249.53124999994,0.0,9.759673065381005e+21,1.6465746002486218e+18,3.553612433035286e+20,3.12663525632057e+19,,,-95244.05975341797,0.9901679150048387
29420,0.045,253894.140625,1.4931352512035297e+19,123.22714233399077,122022.17187500004,4.9539771822935876e+19,0.0,10.961007118225096,,0.818903386592865,,0.24353900551795965,0.5681839585304264,2.699577093124389,1.4571224451065063,0.23344200849533087,0.23344200849533064,,0.4152868390083313,1.6638381481170628,2.7511224746704106,253894.1406249999,0.0,1.4637664811074126e+22,2.1365358107222313e+18,4.161926301078166e+20,3.4785139416786534e+19,,,-121898.94473266606,0.9989829651685732
