shot_id,time,summary.ip,summary.line_average_n_e,summary.power_nbi,summary.power_radiated,summary.greenwald_density,summary.neutron_rates_total,equilibrium.q95,equilibrium.li,equilibrium.q_axis,equilibrium.beta_pol,equilibrium.beta_tor,equilibrium.elongation,equilibrium.minor_radius,equilibrium.triangularity_lower,equilibrium.triangularity_upper,equilibrium.vloop_dynamic,equilibrium.vloop_static,magnetics.ip,gas_injection.inboard_total,gas_injection.outboard_total,gas_injection.pressure,gas_injection.total_injected,spectrometer_visible.density_gradient,derived.f_greenwald,derived.rad_fraction,derived.net_power_mw
13879,0.0,-6905.87353515625,0.0,-0.19769451022148132,382.4158020019531,,2422205440.0,,,,,,,,,,,,-6905.87353515625,0.0,2.1824974374568523e+21,,,,,0.9973918654505666,-0.0003826134965121746
13879,0.005,278099.81250000035,4.3913317935931756e+18,3.6103665828705758,221190.04687500012,,29098475520.0,,,,,,,,,,,,278099.8124999998,0.0,3.5643494367594026e+21,,,,,0.9999791569713284,-0.22118643650841724
13879,0.01,385623.50000000006,7.606450028256693e+18,-6.34926557540891,226939.37500000003,,0.0,,,,,,,,,,,,385623.5,0.0,3.750777632184267e+21,,,,,0.999995593556237,-0.22694572426557544
13879,0.015,384367.65625,9.025117995738857e+18,1.1204586029052734,218564.109375,4.812254091715124e+19,0.0,9.457348823547363,0.4949774742126465,5.812122821807861,0.010563037358224392,0.05589548125863075,1.4940931797027588,0.5082549452781677,0.2540390193462372,0.2540390193462372,8.132242202758789,3.452125072479248,384367.65625,0.0,3.2040614665697656e+21,,,,0.18754450250822557,0.9999902983246565,-0.21856298891639708
13879,0.02,360079.9375000001,9.162464590234124e+18,6.100274085998535,109354.24999999991,4.890472909110457e+19,0.0,9.323508262634276,0.5380606055259706,4.886868000030514,0.006627574563026427,0.03155320510268212,1.476108431816101,0.486028254032135,0.21964874863624576,0.2820165157318114,5.530593872070311,3.130616664886474,360079.9375,0.0,2.710666794643425e+21,,,,0.18735334517783298,0.9999350751058925,-0.10934814972591392
13879,0.025,395868.40625000006,9.283081015801151e+18,-2.9810478687285626,119839.4453125,5.159369912604007e+19,0.0,8.4794340133667,0.6135071516036987,3.2352411746978755,0.006076080724596966,0.03506844490766518,1.468129277229309,0.4970167577266693,0.2356604039669037,0.2356604039669037,4.525169372558593,2.945554256439209,395868.40625000006,0.0,2.742046187997081e+21,,,,0.17992664168396194,0.999991655571728,-0.11984242636036872
13879,0.03,411457.6875,9.72360364800449e+18,-3.8593575954437256,129056.296875,5.445635681379208e+19,0.0,8.058417320251465,0.6414724588394165,2.7889816761016846,-0.002137922216206789,-0.013224026188254356,1.4777816534042358,0.4922299385070801,0.22863158583641052,0.22863158583641052,3.820190191268921,2.8520429134368896,411457.6875,0.0,3.752680403026831e+21,,,,0.17855773351223903,0.9999922515036018,-0.12906015623259545
13879,0.035,423592.96875,1.130937649218768e+19,-1.515657901763916,135571.890625,5.445635681379208e+19,0.0,8.058417320251465,0.6414724588394165,2.7889816761016846,-0.002137922216206789,-0.013224026188254356,1.4777816534042358,0.4922299385070801,0.22863158583641052,0.22863158583641052,3.820190191268921,2.8520429134368896,423592.96875,0.0,5.593224728064511e+21,,,,0.20767780207660477,0.9999926238940884,-0.13557340628290176
13879,0.04,440934.25,1.308920544209194e+19,0.24162662029266663,133719.84375000003,5.894502067521084e+19,0.0,7.4830689430236825,0.7022679448127745,2.1803934574127206,0.011732122860848883,0.08277560770511613,1.497507929801941,0.4908719062805176,0.22713524103164673,0.22713524103164673,2.770308494567873,2.733241081237793,440934.25,0.0,8.135882768284026e+21,,,,0.22205786497580393,0.9999907148030036,-0.13371960212337974
13879,0.045,453318.5,1.3335599400806773e+19,-3.8593575954440835,141157.2031250001,6.001254970875812e+19,0.0,7.37288236618042,0.7304514050483704,1.9893574714660645,0.015418824739754242,0.11229073256254228,1.509223461151123,0.4913134276866913,0.22791762650012967,0.22791762650012967,2.823939561843872,2.8318581581115723,453318.5,0.0,1.1054079655881317e+22,,,,0.2222135114326029,0.9999929157500035,-0.14116106248259552
13879,0.05,461644.40625000006,1.4015371365167663e+19,6.100274085998535,144459.45312500003,6.0012549708758155e+19,0.0,7.285126209259033,0.7317385077476503,1.990842461585998,0.03023358061909677,0.22634398937225358,1.5318951606750488,0.48562490940093994,0.21921646595001223,0.21921646595001223,2.823939561843872,2.831858158111573,461644.40625,0.0,1.3777753127723595e+22,,,,0.23354067496189515,0.9999508517790524,-0.14445335285091404
13879,0.055,477804.84375000006,1.4942446584359549e+19,0.24162662029266052,153128.34375,6.347017073048578e+19,0.0,7.1774139404296875,0.7628068327903748,1.8044735193252566,0.0357571803033352,0.2831203043460847,1.5470085144042969,0.4912922978401184,0.22846780717372894,0.22846780717372894,2.8030335903167725,3.209522008895874,477804.84375000006,0.0,1.6115151733626367e+22,,,,0.23542471073238258,0.9999918916607967,-0.1531281021233797
13879,0.06,514705.875,1.5522136602313753e+19,-0.6370155811309814,154500.3125,6.791019219749175e+19,0.0,7.1573381423950195,0.7326650023460388,1.9149657487869263,0.04198574274778366,0.361050009727478,1.606045126914978,0.49077001214027405,0.22724303603172302,0.22724303603172302,2.744687080383301,3.366755723953247,514705.875,0.0,1.8090712005167777e+22,,,,0.22856858595206656,0.9999935275630749,-0.15450094951558113
13879,0.065,552310.0,1.5868354122202743e+19,6.100274085998535,142758.875,7.139434223577439e+19,0.0,7.0275068283081055,0.723384439945221,1.8885917663574219,0.04784376919269562,0.4615861475467682,1.653194785118103,0.49771350622177124,0.23798352479934692,0.23798352479934692,2.784811019897461,3.368154525756836,552310.0,0.0,1.9762880532411933e+22,,,,0.22226346829835214,0.9999502663427167,-0.142752774725914
13879,0.07,584606.4375,1.6734242618820526e+19,-19.241308212280273,169363.25,7.139434223577439e+19,0.0,7.0275068283081055,0.723384439945221,1.8885917663574219,0.04784376919269562,0.4615861475467682,1.653194785118103,0.49771350622177124,0.23798352479934692,0.23798352479934692,2.784811019897461,3.368154525756836,584606.4375,0.0,2.112763334909178e+22,,,,0.23439171921434562,0.9999940955662131,-0.16938249130821229
