shot_id,time,summary.ip,summary.line_average_n_e,summary.power_nbi,summary.power_radiated,summary.greenwald_density,summary.neutron_rates_total,equilibrium.q95,equilibrium.whmd,equilibrium.li,equilibrium.beta_normal,equilibrium.beta_pol,equilibrium.beta_tor,equilibrium.q_axis,equilibrium.elongation,equilibrium.triangularity_lower,equilibrium.triangularity_upper,equilibrium.major_radius,equilibrium.minor_radius,equilibrium.vloop_dynamic,equilibrium.vloop_static,magnetics.ip,gas_injection.inboard_total,gas_injection.outboard_total,gas_injection.pressure,gas_injection.total_injected,spectrometer_visible.density_gradient,spectrometer_visible.filter_spectrometer_dalpha_voltage,spectrometer_visible.filter_spectrometer_bes_voltage,derived.net_power,derived.rad_fraction
21971,0.0,-5024.111328125,0.0,100.15171813964844,11771.4033203125,,-4035932416.0,,,,,,,,,,,,,,,-5024.111328125,0.0,9.038014009291368e+21,1.145178056529281e+18,5.056523793965095e+19,0.0,,,-11671.251602172852,0.9914802064246454
21971,0.005,139976.34375,6.168718728172152e+18,427.87597656249994,92775.5312500001,,5652566016.0,,,,,,,,,,,,,,,139976.34374999994,0.0,1.1414854014830742e+22,1.6418205868480256e+18,1.0353370923045729e+20,0.0,,,-92347.6552734376,0.9953985440246406
21971,0.01,128504.27343749999,8.805757729416154e+18,65.73578643798828,81316.39843749997,2.7588519153643815e+19,-11297222656.0,14.310050964355467,,1.3304336071014413,,-0.24791148304939317,-0.20738582313060802,1.7636113166809073,1.2972410917282104,0.1435232162475586,0.1435232162475586,,0.4069605767726898,1.958176136016846,2.6096837520599365,128504.27343749999,0.0,1.031136627153373e+22,2.0512384474184417e+18,1.589574163743669e+20,0.0,,,-81250.66265106198,0.9991799801387059
21971,0.015,126633.828125,9.19339055378858e+18,331.2713928222656,52245.51171875,2.7050281823568396e+19,-8877276160.0,11.765460968017578,,2.2530272006988525,,-0.6991369724273682,-0.6048764586448669,0.8664937019348145,1.2214468717575073,0.14378054440021515,0.14378054440021515,,0.40718379616737366,2.2398598194122314,2.6661953926086426,126633.828125,0.0,7.284339898941014e+21,2.1635428399573893e+18,2.0348496328701614e+20,1.2560271079899136e+20,,,-51914.240325927734,0.9936803841250368
21971,0.02,134650.71875,9.533145144329505e+18,306.44192504882756,37580.26953125001,2.7641676142800273e+19,-20972171264.0,14.724830627441412,,1.141864299774169,,-0.1385099142789837,-0.11695364117622344,2.246511459350594,1.2934092283248904,0.144644632935524,0.14464463293552413,,0.40765926241874695,2.45123291015625,2.654341220855713,134650.71874999997,0.0,4.3958431249863153e+21,1.960124255286854e+18,2.3208111447877242e+20,3.5181304451390505e+19,,,-37273.82760620118,0.9918854448254695
21971,0.025,142565.34375,9.086007300417652e+18,18.954217910767635,38122.08203125001,2.9003131022731117e+19,5652566016.0,17.05583381652832,,0.6886157393455503,,0.040281794965267216,0.03357053920626644,6.175151824951177,1.3926444053649902,0.13978528976440432,0.21436902880668643,,0.4064224064350128,2.4395418167114253,2.6064488887786865,142565.34375000003,0.0,2.6527355852616735e+21,1.6850055552963707e+18,2.493379054962517e+20,6.3188796908844876e+19,,,-38103.12781333924,0.9994768444510823
21971,0.03,157928.359375,7.699413186629337e+18,368.3977355957031,36447.984375,3.0384377111961928e+19,-30639390720.0,17.83499526977539,,0.5531325936317444,,0.0642780214548111,0.057930611073970795,10.077136993408203,1.46959388256073,0.15498250722885132,0.22834588587284088,,0.4131830334663391,2.1749706268310547,2.5373709201812744,157928.359375,3.3108708760260654e+20,1.9319194059897716e+21,1.3884395066165821e+18,2.6087621570250513e+20,1.9292778688864584e+20,,,-36079.5866394043,0.9899667571560067
21971,0.035,180391.21875,7.569084774854164e+18,209.680419921875,43787.55078125,3.0548375868314485e+19,-20972171264.0,17.83499526977539,,0.5531325936317444,,0.0642780214548111,0.057930611073970795,10.077136993408203,1.46959388256073,0.15498250722885132,0.22834588587284088,,0.4131830334663391,1.7857494354248047,2.4563918113708496,180391.21875,1.1653428545915999e+21,2.1313884778231266e+21,1.1177538313508618e+18,2.7432225774778712e+20,8.697498495131373e+19,,,-43577.870361328125,0.9952116161452358
21971,0.04,195168.75,6.811311256595596e+18,128.782684326171,45559.78906250002,2.707405326496094e+19,12924028928.0,17.408037185668945,,0.6068381667137145,,0.0385808385908604,0.04839228466153146,6.739950656890874,1.4598065614700317,0.21993476152420036,0.21993476152420044,,0.4859044849872588,1.4463099241256718,2.410224437713623,195168.75000000006,2.3032435878037642e+21,2.886218515493204e+21,9.19537792105579e+17,2.952642247134784e+20,1.0953914498434676e+20,,,-45431.00637817385,0.9971594681376021
21971,0.045,215394.17187500006,6.540167840895336e+18,395.30020141601625,50349.68359375005,2.7074053264960905e+19,10499723264.0,17.28446388244629,,0.6207699179649353,,0.03584053739905358,0.05195723846554759,6.079326152801513,1.4722923040390015,0.20253261923789986,0.20253261923789986,,0.5144174098968507,1.446309924125671,2.410224437713623,215394.17187499994,3.6243846715920524e+21,3.976189267458612e+21,8.114235009411325e+17,3.270742044127586e+20,1.0283853640672634e+20,,,-49954.383392334035,0.9921905110162872
