shot_id,time,summary.ip,summary.line_average_n_e,summary.power_nbi,summary.power_radiated,summary.greenwald_density,summary.neutron_rates_total,equilibrium.q95,equilibrium.li,equilibrium.q_axis,equilibrium.beta_pol,equilibrium.beta_tor,equilibrium.elongation,equilibrium.minor_radius,equilibrium.triangularity_lower,equilibrium.triangularity_upper,equilibrium.vloop_dynamic,equilibrium.vloop_static,magnetics.ip,gas_injection.inboard_total,gas_injection.outboard_total,gas_injection.pressure,gas_injection.total_injected,spectrometer_visible.density_gradient,derived.f_greenwald,derived.rad_fraction,derived.net_power_mw
18890,0.0,-4483.53564453125,0.0,115.12517547607422,21467.064453125,,0.0,,,,,,,,,,,,-4483.53564453125,0.0,1.056081727719406e+22,1.2790000290627584e+18,8.11749731538651e+19,0.0,,0.9946196471664137,-0.021351939277648925
18890,0.005,182250.65625000006,6.773064744623411e+18,-78.90707397460713,133621.42187500023,,4844895232.0,,,,,,,,,,,,182250.6562499999,0.0,1.2095514551712639e+22,1.8638518417925071e+18,1.393432636308427e+20,0.0,,0.9999925162260497,-0.13370032894897485
18890,0.01,193742.67187499997,9.950327343698412e+18,237.7195129394515,121335.00781249991,,0.0,,,,,,,,,,,,193742.67187499994,0.0,1.0892409436458002e+22,2.2784386439640515e+18,1.975885375139511e+20,0.0,,0.9980364218635789,-0.12109728829956046
18890,0.015,187112.25,9.60068924313541e+18,28.447423934936523,80164.6953125,3.896827538512544e+19,0.0,15.335687637329102,0.4903641641139984,13.513858795166016,0.0446154847741127,0.051484137773513794,1.5407698154449463,0.38794466853141785,0.1788252890110016,0.1788252890110016,4.782700061798096,3.1668128967285156,187112.25,0.0,8.376961582237091e+21,2.3236243112580874e+18,2.460847232685462e+20,2.8083912913631314e+19,0.24637193071161895,0.9996327983200504,-0.08013624788856506
18890,0.02,202841.96875000003,9.201088784450452e+18,22.88317489624024,56481.34374999999,3.6629823060055163e+19,0.0,15.915001869201662,0.4783517122268677,14.31661224365234,0.04755709692835804,0.056945405900478335,1.5471545457839966,0.4076034426689149,0.14338241517543798,0.2177500426769257,3.5456113815307604,3.16584849357605,202841.96874999997,0.0,5.434554468942954e+21,1.961195179612308e+18,2.80611552219596e+20,2.2915084562200527e+19,0.2511911883757976,0.9995773280420945,-0.05645846057510375
18890,0.025,214760.79687500003,8.119063789602601e+18,73.42953491210912,55019.87499999999,3.187566672294707e+19,0.0,16.854633331298828,0.4798769354820251,12.556580543518066,0.03121512942016124,0.04198624938726425,1.541255235671997,0.45756122469902044,0.17149788141250608,0.23774583637714383,2.9859447479248042,3.154334306716919,214760.79687500006,0.0,3.279562343997795e+21,1.640691800723161e+18,3.0194594807938023e+20,2.866264085891121e+19,0.2547103990065796,0.9986490521018385,-0.05494644546508788
18890,0.03,246735.859375,7.560149043855229e+18,82.58340454101562,67473.5078125,3.195883818051856e+19,0.0,17.355388641357422,0.4597650170326233,13.165559768676758,0.025812869891524315,0.04056277126073837,1.5912357568740845,0.4849287271499634,0.1540077030658722,0.2165168821811676,2.7615420818328857,3.1444578170776367,246735.859375,0.0,2.7098578355603573e+21,1.366651584200573e+18,3.161042449610425e+20,1.0975933758097169e+20,0.23655894501395666,0.9987627737808829,-0.06739092440795899
18890,0.035,273707.78125,7.272636648796455e+18,30.0341854095459,62233.00390625,3.195883818051856e+19,0.0,17.355388641357422,0.4597650170326233,13.165559768676758,0.025812869891524315,0.04056277126073837,1.5912357568740845,0.4849287271499634,0.1540077030658722,0.2165168821811676,2.7615420818328857,3.1444578170776367,273707.78125,0.0,3.630176582187843e+21,1.1466564873517793e+18,3.315078575084169e+20,1.102010509842679e+20,0.22756261062173724,0.9995015712703397,-0.062202969720840454
18890,0.04,303531.53124999994,7.437077408823378e+18,50.398349761962706,67230.60937500001,3.2928783358077436e+19,0.0,17.116615295410156,0.4534017741680145,11.960242271423342,0.017807453870773326,0.037803422659635544,1.6622183322906494,0.5283045172691345,0.2245720773935317,0.2245720773935318,2.266731262207032,3.0740256309509277,303531.53124999994,0.0,4.4811776122006977e+21,1.026047964524577e+18,3.519983913880224e+20,7.223166871883743e+19,0.22585339178646155,0.9992360758618823,-0.06718021102523805
18890,0.045,330453.43750000006,7.289382210887479e+18,25.474929809571,72096.34374999999,3.59946088044099e+19,0.0,17.109975814819336,0.4362909197807312,13.388246536254883,0.011441404931247231,0.02693338505923748,1.7391889095306399,0.5268625617027283,0.22249343991279602,0.22249343991279602,2.4579966068267822,3.0091207027435303,330453.4374999998,0.0,5.659965259792355e+21,9.772298544097528e+17,3.768696610676641e+20,1.1109222714881291e+20,0.2025131666382888,0.9996329188141259,-0.07207086882019041
18890,0.05,360601.78125,7.474810998621207e+18,70.81348419189408,71609.60156250001,3.5994608804409938e+19,0.0,16.97989845275879,0.42660629749298096,13.638606071472166,0.010359078645706154,0.026748858392238558,1.795414447784424,0.526643693447113,0.2226940095424652,0.2226940095424652,2.4579966068267827,3.0091207027435294,360601.78124999994,0.0,8.10708281161696e+21,1.0022092467643351e+18,4.107529854453956e+20,6.309285792225165e+19,0.20766473777332503,0.9989981575538776,-0.07153878807830812
18890,0.055,388190.84375000006,7.881438985875097e+18,97.52371978759737,81376.14062500001,4.081021244834788e+19,0.0,16.92737579345703,0.43111392855644226,12.785579681396484,0.0020265502389520433,0.005714633502066143,1.852241039276123,0.5298698544502258,0.2268846333026886,0.2268846333026886,2.626126527786255,2.741278171539306,388190.84375000006,0.0,1.1516482244021987e+22,1.1045484905428419e+18,4.595583890540934e+20,1.305986541410939e+20,0.19312418419410018,0.9987907440849261,-0.08127861690521242
18890,0.06,408002.78125,8.756972948247544e+18,-86.13355255126953,88857.0390625,4.290313722986601e+19,0.0,16.92247772216797,0.43176186084747314,12.85914134979248,0.0038199499249458313,0.01133898738771677,1.8983876705169678,0.5279973149299622,0.22393570840358734,0.22393570840358734,2.6092019081115723,2.5468757152557373,408002.78125,0.0,1.5344691671974518e+22,1.2908399825875108e+18,5.264908867160737e+20,6.10613562583076e+18,0.20411031718565287,0.9999887460942133,-0.08894317261505127
18890,0.065,409601.65625,9.487275718241944e+18,212.82737731933594,96886.2109375,4.329458975763333e+19,0.0,16.893651962280273,0.43457627296447754,12.31637954711914,0.00814236793667078,0.02475818246603012,1.907902479171753,0.5299310684204102,0.22696012258529663,0.22696012258529663,2.476447343826294,2.4088082313537598,409601.65625,0.0,1.918250390023251e+22,1.5687082862811546e+18,6.131537598986804e+20,5.33307394814378e+18,0.21913305499260974,0.9977978651601963,-0.09667338356018067
