shot_id,time,summary.ip,summary.line_average_n_e,summary.power_nbi,summary.power_radiated,summary.greenwald_density,summary.neutron_rates_total,equilibrium.q95,equilibrium.whmd,equilibrium.li,equilibrium.beta_normal,equilibrium.beta_pol,equilibrium.beta_tor,equilibrium.q_axis,equilibrium.elongation,equilibrium.triangularity_lower,equilibrium.triangularity_upper,equilibrium.major_radius,equilibrium.minor_radius,equilibrium.vloop_dynamic,equilibrium.vloop_static,magnetics.ip,gas_injection.inboard_total,gas_injection.outboard_total,gas_injection.pressure,gas_injection.total_injected,spectrometer_visible.density_gradient,spectrometer_visible.filter_spectrometer_dalpha_voltage,spectrometer_visible.filter_spectrometer_bes_voltage,derived.net_power,derived.rad_fraction
23626,0.0,-6720.77197265625,0.0,105.8255386352539,20808.96484375,,0.0,,,,,,,,,,,,,,,-6720.77197265625,0.0,1.233090869703604e+22,1.265091206971392e+18,9.228810661170407e+19,0.0,,,-20703.139305114746,0.9948925889635412
23626,0.005,180243.9062500002,2.9931977555155456e+18,138.55781555175736,89311.66406250012,,2422205440.0,,,,,,,,,,,,,,,180243.90625000006,0.0,1.4438801614128198e+22,1.7162855615949693e+18,1.6098954256091526e+20,0.0,,,-89173.10624694836,0.9984398445027166
23626,0.01,199917.9375,6.435224953582257e+18,179.32345581054662,119782.95312499999,3.831917649664462e+19,0.0,16.70217132568359,,0.4635558128356935,,0.08185953646898264,0.09692478179931634,15.773326873779288,1.6007266044616697,0.1421772539615631,0.21660307049751282,,0.4072847068309784,3.365599155426025,3.1123127937316895,199917.93749999997,0.0,1.3217861118449267e+22,1.9234591159133143e+18,2.3113189289637393e+20,0.0,,,-119603.62966918944,0.9984968445265074
23626,0.015,204179.578125,6.735558753732526e+18,100.45297241210938,73809.1171875,3.942453312823388e+19,0.0,13.881587982177734,,0.608306348323822,,0.022761475294828415,0.0319691076874733,6.54977560043335,1.4762169122695923,0.14223216474056244,0.2167104035615921,,0.4069980978965759,3.105419635772705,3.130506753921509,204179.578125,0.0,1.023962280356981e+22,1.7668655703738286e+18,2.9029191647332663e+20,2.4597003980772265e+20,,,-73708.66421508789,0.9986273550292928
23626,0.02,219048.89062499997,6.843158061138312e+18,52.73410034179724,70999.44531249993,4.070072308045395e+19,0.0,13.980616569519043,,0.5585975050926207,,0.01916854642331601,0.027881538495421423,8.042338371276859,1.5107495784759521,0.14162477850914007,0.2160647660493851,,0.4072071611881256,3.045805692672729,3.134582757949829,219048.89062499997,0.0,6.672826504837869e+21,1.413296578302575e+18,3.3259846749005434e+20,5.410708595011276e+19,,,-70946.71121215813,0.9992437481223805
23626,0.025,231064.46875000006,6.686131308017482e+18,68.97492980957121,55743.10156250003,4.096548548042241e+19,0.0,14.40573787689209,,0.5089422464370728,,0.022628851234912876,0.03475248068571092,10.074109077453613,1.557497262954712,0.16162925958633428,0.23429308831691736,,0.4171607494354248,2.9076328277587886,3.102369546890259,231064.4687500001,3.3108708760260654e+20,4.466075635275245e+21,1.1285418958452163e+18,3.600635642644571e+20,1.4185104734366047e+20,,,-55674.12663269046,0.998746262807799
23626,0.03,258873.359375,6.292749137343414e+18,159.7396697998047,66739.015625,4.226459805105835e+19,0.0,14.271588325500488,,0.4997330605983734,,0.026175666600465775,0.04673215374350548,10.045559883117676,1.602536678314209,0.19331808388233185,0.19331808388233185,,0.4324958324432373,2.580906391143799,3.053079605102539,258873.359375,1.1653428545915999e+21,3.9348988587000086e+21,9.37441689696469e+17,3.8419603249897773e+20,1.970991053060094e+20,,,-66579.2759552002,0.9975973055642507
23626,0.035,287053.875,6.995757080934089e+18,105.45658111572266,73529.953125,4.318397009178604e+19,0.0,14.271588325500488,,0.4997330605983734,,0.026175666600465775,0.04673215374350548,10.045559883117676,1.602536678314209,0.19331808388233185,0.19331808388233185,,0.4324958324432373,2.2547218799591064,2.985543727874756,287053.875,2.303243587803771e+21,4.249592949212103e+21,8.141703558652232e+17,4.129614732970395e+20,2.7057285272832678e+20,,,-73424.49654388428,0.9985542942473622
23626,0.04,314771.625,7.641194045938597e+18,54.67320632934563,86195.41406250001,4.345243124887034e+19,0.0,13.576498985290527,,0.5342106819152832,,0.038314748555421815,0.09421813488006585,7.288760185241703,1.6308305263519287,0.19297568500041962,0.19297568500041962,,0.4706698060035705,2.069910049438477,2.920403003692627,314771.625,3.62438467159206e+21,5.026325680719944e+21,7.604449191972046e+17,4.5082622603597054e+20,1.5536136244065573e+20,,,-86140.74085617067,0.9993545216867142
23626,0.045,341467.2500000001,7.785684167479528e+18,107.16097259521625,98991.15625000006,4.345243124887034e+19,0.0,13.091630935668944,,0.5450653433799745,,0.04253410175442696,0.12321507185697564,6.033535003662107,1.636763095855713,0.22890146076679221,0.22890146076679238,,0.4918967187404633,2.069910049438476,2.920403003692627,341467.2499999999,5.056103481456105e+21,5.847085320709982e+21,7.71489101181354e+17,4.9967719340652305e+20,1.091016976861663e+20,,,-98883.99527740484,0.9989085598606874
