shot_id,time,summary.ip,summary.line_average_n_e,summary.power_nbi,summary.power_radiated,summary.greenwald_density,summary.neutron_rates_total,equilibrium.q95,equilibrium.li,equilibrium.q_axis,equilibrium.beta_pol,equilibrium.beta_tor,equilibrium.elongation,equilibrium.minor_radius,equilibrium.triangularity_lower,equilibrium.triangularity_upper,equilibrium.vloop_dynamic,equilibrium.vloop_static,magnetics.ip,gas_injection.inboard_total,gas_injection.outboard_total,gas_injection.pressure,gas_injection.total_injected,spectrometer_visible.density_gradient,derived.f_greenwald,derived.rad_fraction,derived.net_power_mw
17967,0.0,-14954.91015625,0.0,-24.921554565429688,26562.40625,,0.0,,,,,,,,,,,,-14954.91015625,0.0,1.0555921864399109e+22,0.0,8.117901935665532e+19,0.0,,0.9999623542255617,-0.02658732780456543
17967,0.005,129139.50781249996,1.1883186321956553e+19,10.214190483092935,141056.671875,,4844895232.0,,,,,,,,,,,,129139.50781250006,0.0,1.2091956708007016e+22,6.245120492652314e+20,1.3933208379661148e+20,0.0,,0.9999205050079372,-0.1410464576845169
17967,0.01,115435.578125,1.4814125880816697e+19,-0.9970372319221444,75223.28124999994,5.753564468049504e+19,0.0,11.741105079650879,0.6023873686790466,9.330160140991211,0.1322142481803894,0.09085039794445038,1.398158073425293,0.2516782581806183,0.09685372561216354,0.09685372561216354,2.19094181060791,2.950855255126953,115435.57812499999,0.0,1.0882346143090643e+22,1.1200560641136457e+21,1.9754543665814228e+20,0.0,0.25747735969731445,0.9999867064200099,-0.07522427828723187
17967,0.015,123944.9453125,1.3883202370927591e+19,-25.648733139038086,50845.69921875,5.753564468049504e+19,0.0,11.741105079650879,0.6023873686790466,9.330160140991211,0.1322142481803894,0.09085039794445038,1.398158073425293,0.2516782581806183,0.09685372561216354,0.09685372561216354,2.19094181060791,2.950855255126953,123944.9453125,0.0,8.35867921954978e+21,4.034751332631928e+20,2.4597046202018772e+20,0.0,0.24129741568071955,0.9999803330399935,-0.05087134795188904
17967,0.02,129857.95312500004,1.290028955323072e+19,27.49640846252393,50225.18750000001,4.076552389774855e+19,0.0,13.906961441040043,0.6894878745079039,6.324503898620609,0.12465121597051619,0.0987560823559761,1.375406861305237,0.32563695311546337,0.11419861763715748,0.11419861763715765,2.4977767467498775,2.9280683994293213,129857.95312500001,0.0,5.422687483924833e+21,5.586184053734652e+19,2.8042043071040946e+20,2.2075989184830715e+20,0.3164509693433179,0.9994329488657104,-0.05019769109153748
17967,0.025,147884.01562500003,1.1285724897562587e+19,4.441919326782133,48994.886718749985,3.5710895222025093e+19,0.0,15.810667991638184,0.6177685260772706,8.171849250793453,0.11705562472343438,0.09961633384227749,1.4339313507080078,0.3669271469116212,0.13175635039806374,0.21436811983585355,2.332606315612792,2.903963327407837,147884.015625,0.0,3.2724010576403224e+21,0.0,3.0170831283029226e+20,9.216644784911391e+19,0.3160302990836811,0.9998889411667629,-0.0489904447994232
17967,0.03,167337.21875,9.352168828932456e+18,12.445694923400879,50514.5859375,2.940876725049675e+19,0.0,16.37480354309082,0.7065944075584412,5.17159366607666,0.06949921697378159,0.07190996408462524,1.409246802330017,0.4340362250804901,0.1963118612766266,0.1963118612766266,1.5960514545440674,2.886749029159546,167337.21875,0.0,2.8407465144805795e+21,0.0,3.1604583890337504e+20,1.2668772646546676e+20,0.31800614929802906,0.9997338963246933,-0.0505021402425766
17967,0.035,190332.265625,9.156747679525503e+18,10.504307746887207,50469.03125,2.940876725049675e+19,0.0,16.37480354309082,0.7065944075584412,5.17159366607666,0.06949921697378159,0.07190996408462524,1.409246802330017,0.4340362250804901,0.1963118612766266,0.1963118612766266,1.5960514545440674,2.886749029159546,190332.265625,0.0,3.997132694575758e+21,7.052371374452926e+19,3.3269100238864803e+20,1.2587270687430803e+20,0.311361153003475,0.9997721040868569,-0.05045852694225311
17967,0.04,210903.79687499997,8.55149126744644e+18,8.243637084961046,48432.2421875,3.0637473693559706e+19,0.0,17.311614990234375,0.5629417300224306,8.224497795104977,0.07043258100748062,0.09580100327730176,1.5329250097274778,0.4740536510944366,0.19910770654678345,0.2630508840084075,1.7210344076156614,2.8950955867767334,210903.79687499997,0.0,6.768372059782365e+21,3.3234974916376166e+20,3.588456220402299e+20,6.515722618777318e+19,0.27911868168308035,0.9998091793237219,-0.048423998550415036
17967,0.045,236158.10937500003,8.938927279237499e+18,52.36668395995973,63540.16796875004,3.132822648054717e+19,0.0,17.454092025756836,0.5318107604980469,8.873870849609373,0.0642605349421501,0.09891265630722046,1.5810209512710571,0.4907239377498627,0.16552227735519415,0.22729325294494634,1.9160645008087167,2.910083770751953,236158.10937499997,0.0,1.0978543031131224e+22,4.0371397357706486e+19,4.027546628759292e+20,1.142988252678728e+20,0.2853314178122404,0.999160815887159,-0.06348780128479008
