shot_id,time,summary.ip,summary.line_average_n_e,summary.power_nbi,summary.power_radiated,summary.greenwald_density,summary.neutron_rates_total,equilibrium.q95,equilibrium.whmd,equilibrium.li,equilibrium.beta_normal,equilibrium.beta_pol,equilibrium.beta_tor,equilibrium.q_axis,equilibrium.elongation,equilibrium.triangularity_lower,equilibrium.triangularity_upper,equilibrium.major_radius,equilibrium.minor_radius,equilibrium.vloop_dynamic,equilibrium.vloop_static,magnetics.ip,gas_injection.inboard_total,gas_injection.outboard_total,gas_injection.pressure,gas_injection.total_injected,spectrometer_visible.density_gradient,spectrometer_visible.filter_spectrometer_dalpha_voltage,spectrometer_visible.filter_spectrometer_bes_voltage,derived.net_power,derived.rad_fraction
27042,0.0,16467.318359375,0.0,268.97747802734375,10448.9599609375,,0.0,,,,,,,,,,,,,,,16467.318359375,0.0,8.746814635085312e+21,3.690449618295849e+17,4.719100827782034e+19,1.7552442822240502e+18,,,-10179.982482910156,0.9748130372469628
27042,0.005,147970.07812499997,1.0538804658581815e+19,690.4567260742185,190371.67187500017,,0.0,,,,,,,,,,,,,,,147970.07812500003,0.0,1.1524655151445755e+22,5.6070244857492243e+17,9.972648749156198e+19,1.9099922238290348e+21,,,-189681.21514892596,0.9963810038538732
27042,0.01,136765.84375,1.339965584872938e+19,601.1600952148418,120162.48437499996,4.8579036154771276e+19,0.0,13.521413803100586,,0.6474403738975527,,0.23622649908065796,0.14158007502555847,8.977208137512202,1.4000821113586426,0.15361778438091278,0.15361778438091278,,0.2685574889183045,1.4550675153732298,2.386059522628784,136765.84375,0.0,1.0681169221836096e+22,7.32641499946156e+17,1.5640355872629903e+20,1.0067675580903037e+20,,,-119561.32427978511,0.9950137716394026
27042,0.015,137641.59375,1.2971473035524571e+19,458.92108154296875,56229.39453125,4.087753334629335e+19,0.0,13.77450180053711,,0.8380528688430786,,0.2323182076215744,0.15075546503067017,4.428338527679443,1.3250447511672974,0.14150050282478333,0.14150050282478333,,0.3000756502151489,1.2774254083633423,2.4308223724365234,137641.59375,0.0,7.704064125212876e+21,8.197105887991562e+17,2.029675067267057e+20,2.3190571598586315e+19,,,-55770.47344970703,0.9918869882874511
27042,0.02,145289.85937500003,1.2931859830599057e+19,689.1560668945297,56523.86328125002,3.537031489825171e+19,0.0,15.060746192932132,,0.8531979918479919,,0.2239913195371627,0.14933218061923975,4.3124418258667,1.3288018703460693,0.13194327056407945,0.13194327056407926,,0.3316918015480042,1.2256350517272947,2.4533450603485107,145289.859375,0.0,4.657463982739709e+21,7.930588392587265e+17,2.3326325660439904e+20,1.159544346926058e+20,,,-55834.70721435549,0.9879372909864108
27042,0.025,153158.85937500003,1.1793174802548652e+19,313.2945251464853,61845.70703125,3.0765320507590967e+19,0.0,16.724294662475586,,0.832219660282135,,0.1888511329889297,0.12594099342823026,4.63268232345581,1.3507626056671143,0.20750045776367188,0.12421801686286926,,0.36397230625152593,1.145624041557312,2.4160852432250977,153158.859375,0.0,2.810615181173657e+21,7.071086409259418e+17,2.5154707944315132e+20,1.9572160195435954e+19,,,-61532.412506103516,0.9949437818970881
27042,0.03,167011.390625,1.0414560944154739e+19,655.9925537109375,61168.16015625,2.8248314091239637e+19,0.0,16.940471649169922,,0.8614706993103027,,0.14626900851726532,0.11261606216430664,3.9181673526763916,1.353085994720459,0.20265240967273712,0.12698546051979065,,0.4006042182445526,1.179542064666748,2.3966047763824463,167011.390625,5.6542257035422676e+20,1.837462596255163e+21,5.952797184465306e+17,2.6367958332524095e+20,3.954498682607999e+19,,,-60512.16760253906,0.9893733775831809
27042,0.035,183695.125,9.932646097212146e+18,867.3623046875,70641.8671875,2.8248314091239637e+19,0.0,16.940471649169922,,0.8614706993103027,,0.14626900851726532,0.11261606216430664,3.9181673526763916,1.353085994720459,0.20265240967273712,0.12698546051979065,,0.4006042182445526,1.179542064666748,2.3966047763824463,183695.125,2.1707863895758288e+21,1.5662371086089606e+21,4.75354748254421e+17,2.7847162111696726e+20,2.8226913196916605e+19,,,-69774.5048828125,0.9878568099857327
27042,0.04,203367.43749999997,8.879924186756155e+18,304.7116088867193,76284.75000000004,2.8041423386287546e+19,0.0,16.1070499420166,,0.8541757464408875,,0.12327771633863452,0.139971449971199,3.3836309909820566,1.3912545442581177,0.2343569546937942,0.167869284749031,,0.4559115469455718,1.4462743997573848,2.374271869659424,203367.43749999997,4.4084805070156737e+21,1.7197907156038766e+21,3.7442092085438074e+17,3.027982191244878e+20,1.1229416708080927e+19,,,-75980.03839111332,0.9960084897980136
27042,0.045,219675.23437500006,8.710940794439074e+18,787.3101806640566,81332.68750000003,3.088366534213501e+19,0.0,16.704002380371094,,0.6852260231971741,,0.17788255214691165,0.22064739465713512,5.314343452453612,1.4729787111282349,0.22783249616622933,0.1607593446969987,,0.45193192362785345,1.6087566614151008,2.4124808311462402,219675.23437499997,7.027766450469966e+21,2.1296838653641614e+21,3.09298874365772e+17,3.408093740356804e+20,1.1930731403764826e+19,,,-80545.37731933597,0.9904006258700182
